year,month,day,hour,PM2.5,PM10,SO2,CO,NO2,O3,TEMP,DEWP,HUMI,PRES,wd,WSPM
2014,1,12,20,52,81,48,1.1,75,NA,-1.1,-18.19829915,26,1028.8,SW,1.8
2014,1,12,21,60,89,45,1.4,79,NA,-3.7,-15.05194485,41,1028.6,SW,1.3
2014,1,12,22,63,97,49,1.5,80,NA,-5.8,-16.11316243,44,1028.6,NW,1
2014,1,12,23,61,95,50,1.4,80,NA,-7,-15.20577257,52,1028.3,NE,0.7
2014,1,13,0,56,87,47,1.4,77,NA,-5.2,-17.3207628,38,1028.2,NE,1.1
2014,1,13,1,69,132,60,2.4,84,NA,-5.4,-17.81707149,37,1028.1,NE,0.9
2014,1,13,2,88,128,93,3.9,91,NA,-6.5,-16.22140268,46,1027.6,NE,1
2014,1,13,3,100,163,101,4.1,91,NA,-7.6,-15.99872968,51,1027.3,CV,0.1
2014,1,13,4,82,101,86,2.9,NA,NA,-8.9,-15.46046139,59,1026.9,CV,0.1
2014,1,13,5,66,92,78,2.4,84,NA,-10,-14.78685083,68,1026.8,CV,0.5
2014,1,13,6,79,119,73,4.3,79,NA,-10.2,-14.11432683,73,1026.9,NW,0.6
2014,1,13,7,75,111,73,4.9,78,NA,-9,-14.37935284,65,1027.2,NE,1.4
2014,1,13,8,75,131,78,5.1,78,NA,-5,-15.10906161,45,1027.4,NE,1.2
2014,1,13,9,71,110,88,4.1,79,NA,-2.7,-16.76802542,33,1027.3,NE,1.6
2014,1,13,10,79,113,126,3.1,81,NA,-1.1,-16.49730759,30,1026.5,NE,1.1
2014,1,13,11,87,104,172,2.5,84,NA,0.1,-17.16198046,26,1025.2,SE,1.5
2014,1,13,12,71,71,119,1.8,84,NA,1.9,-17.07916189,23,1023.9,NW,1.2
2014,1,13,13,71,79,96,1.7,70,NA,3.5,-17.39074838,20,1023.4,NW,1.5
2014,1,13,14,66,75,91,1.6,75,NA,4,-16.97182132,20,1022.9,SW,1.1
2014,1,13,15,63,66,61,1.5,77,NA,3.2,-17.06223655,21,1022.9,SW,2.4
2014,1,13,16,63,75,61,1.6,87,NA,0.9,-15.58026926,28,1022.9,SW,1.6
2014,1,13,17,102,137,72,2.1,110,NA,-2.5,-15.21331206,37,1023.2,SW,1
2014,1,13,18,131,178,80,2.1,108,NA,-3.8,-15.1427029,41,1023.9,CV,0
2014,1,13,19,160,203,87,2.5,112,NA,-5,-11.36047199,61,1024.4,NW,0.6
2014,1,13,20,185,251,95,3.6,112,NA,-4.4,-14.02794942,47,1025.2,NE,0.8
2014,1,13,21,183,244,99,4.2,116,NA,-5.2,-14.50862373,48,1025.8,NE,1
2014,1,13,22,173,238,115,4.7,118,NA,-6.6,-13.92890048,56,1026.4,NE,0.6
2014,1,13,23,174,231,133,5.1,119,NA,-7.5,-13.13897066,64,1026.6,NE,0.9
2014,1,14,0,156,211,126,4.9,112,NA,-6.1,-14.36725389,52,1027.1,NE,0.7
2014,1,14,1,170,243,125,6.2,115,NA,-6.3,-14.32128441,53,1027.4,NE,1
2014,1,14,2,165,240,134,5.6,113,NA,-6.1,-15.09006411,49,1027.6,NE,0.7
2014,1,14,3,134,177,107,4.7,100,NA,-6.4,-15.1231546,50,1027.7,CV,0.2
2014,1,14,4,109,134,94,4.1,93,NA,-8.3,-14.89359008,59,1027.8,NW,1.3
2014,1,14,5,95,109,84,3.6,88,NA,-8.4,-14.38455555,62,1028.1,NE,1.3
2014,1,14,6,94,120,98,4,91,NA,-6.1,-15.33980692,48,1028.5,NE,1.2
2014,1,14,7,109,142,102,5.5,92,NA,-5.9,-15.93451575,45,1029.2,NE,1.6
2014,1,14,8,80,101,93,4,83,NA,-4.6,-13.4536322,50,1029.6,NE,1.7
2014,1,14,9,73,108,105,3.2,77,NA,-2,-12.08621914,46,1030,NE,0.9
2014,1,14,10,100,140,128,4.3,83,NA,-0.4,-13.66676232,36,1029.7,NE,1.2
2014,1,14,11,81,81,106,2.6,68,NA,0.7,-14.91946204,30,1028.5,SW,0.7
2014,1,14,12,65,65,87,2.2,67,NA,2.1,-15.43638951,26,1027.5,NW,1.2
2014,1,14,13,70,70,79,2.1,69,NA,3.2,-13.58126477,28,1027,SW,1.7
2014,1,14,14,78,88,79,2.3,77,NA,2.8,-11.89839353,33,1026.6,SW,2
2014,1,14,15,125,159,102,3.2,98,NA,1.7,-12.14158946,35,1026.8,SW,2.5
2014,1,14,16,133,162,96,2.9,100,NA,0.8,-13.66766638,33,1026.9,SW,2.7
2014,1,14,17,106,120,73,2.3,95,NA,0.2,-14.19878281,33,1027.1,SW,2.5
2014,1,14,18,93,101,66,1.9,91,NA,0,-14.01103096,34,1027.2,SW,2.1
2014,1,14,19,94,122,76,2.1,94,NA,-1,-13.86783661,37,1027.4,SW,2.1
2014,1,14,20,97,125,80,2.1,94,NA,-3.3,-12.75470878,48,1027.7,NW,1.1
2014,1,14,21,106,132,84,2.3,91,NA,-5.7,-12.86521692,57,1027.8,CV,0.5
2014,1,14,22,119,154,85,2.6,93,NA,-6.8,-12.08971853,66,1027.6,SW,0.6
2014,1,14,23,129,178,90,3.7,96,NA,-7.8,-11.7945864,73,1027.6,NW,0.8
2014,1,15,0,124,173,84,4.4,97,NA,-8.4,-12.37444644,73,1027.4,CV,0.5
2014,1,15,1,116,157,68,5.3,95,NA,-6.6,-12.28154406,64,1027.5,NE,1.3
2014,1,15,2,134,188,83,5.8,104,NA,-7.1,-12.75787288,64,1027.5,NE,1
2014,1,15,3,148,186,104,5.3,108,NA,-8.3,-12.44906542,72,1027,CV,0
2014,1,15,4,162,216,108,6.7,109,NA,-8.4,-12.8942766,70,1026.5,CV,0.5
2014,1,15,5,149,186,97,6.3,102,NA,-9.3,-12.74699896,76,1026.5,NW,0.6
2014,1,15,6,145,169,103,6.8,98,NA,-10,-12.48793591,82,1026.8,SW,0.6
2014,1,15,7,122,147,96,5.9,90,NA,-10.2,-12.68369841,82,1026.9,CV,0.4
2014,1,15,8,110,141,99,5.6,93,NA,-7.9,-11.38802617,76,1027.3,CV,0.5
2014,1,15,9,97,118,114,4.4,89,NA,-1.5,-13.36053408,40,1027.4,NW,0.7
2014,1,15,10,97,119,122,4.2,90,NA,0.6,-14.60850987,31,1027,SW,0.8
2014,1,15,11,74,74,88,2.6,84,NA,2.3,-14.80610578,27,1025.7,SE,1.6
2014,1,15,12,59,59,75,1.8,74,NA,4.6,-15.32177204,22,1023.8,SE,1
2014,1,15,13,58,58,66,1.7,77,NA,5.7,-15.54854151,20,1023,NW,1
2014,1,15,14,61,61,58,1.6,84,NA,6.4,-16.23480454,18,1022.8,SE,1.3
2014,1,15,15,61,61,51,1.5,79,NA,5.5,-16.33277098,19,1022.4,CV,0.4
2014,1,15,16,61,61,51,1.6,86,NA,2.8,-14.83290666,26,1022.4,SW,0.8
2014,1,15,17,79,97,61,2,100,NA,-0.6,-12.86017551,39,1022.6,NW,1.6
2014,1,15,18,152,208,91,2.9,122,NA,-0.1,-10.6195508,45,1022.6,SW,1.4
2014,1,15,19,354,468,152,4.7,160,NA,-1.9,-8.852003826,59,1022.5,NW,1.7
2014,1,15,20,492,598,185,5.7,172,NA,-0.2,-8.391926768,54,1022.2,SW,1.7
2014,1,15,21,508,595,178,5.7,169,NA,-1,-8.446815084,57,1022.1,SW,0.7
2014,1,15,22,533,605,189,5.7,167,NA,-1.7,-8.663352661,59,1022.3,SW,0.7
2014,1,15,23,568,636,215,6.6,172,NA,-2.8,-8.267946362,66,1021.7,NW,1
2014,1,16,0,587,656,221,7,172,NA,-3.5,-8.744093756,67,1020.9,NE,0.7
2014,1,16,1,589,651,193,7.2,168,NA,-2,-12.35945388,45,1021.3,NE,1
2014,1,16,2,499,528,171,8.1,156,NA,-1.9,-10.95109603,50,1021.3,NE,2
2014,1,16,3,268,286,175,6.7,129,NA,-2.1,-9.040663978,59,1020.6,NE,1.2
2014,1,16,4,368,439,181,8.1,129,NA,-1.8,-7.914555579,63,1020.6,NE,1.7
2014,1,16,5,442,531,176,8,149,NA,-2.1,-7.796732483,65,1020.9,NE,1.6
2014,1,16,6,478,547,169,6.8,152,NA,-2.7,-8.567833569,64,1021.4,NE,1.7
2014,1,16,7,445,487,154,6.5,144,NA,-3.3,-9.54356876,62,1021.7,NE,1.4
2014,1,16,8,403,422,168,6.7,142,NA,-2.3,-10.35346327,54,1022.4,NE,1
2014,1,16,9,349,383,167,6.3,140,NA,-0.8,-10.18801775,49,1022.7,NE,1.2
2014,1,16,10,362,393,185,5.1,149,NA,0.7,-9.065823917,48,1022.2,NE,1.6
2014,1,16,11,373,412,197,5.5,152,NA,2.3,-6.804855627,51,1021.2,NE,1.4
2014,1,16,12,382,428,216,5,152,NA,4.5,-10.78382374,32,1020.5,NE,1.6
2014,1,16,13,335,335,180,4,127,NA,6.2,-13.4235172,23,1020.5,SE,0.8
2014,1,16,14,218,218,112,2.7,100,NA,6.9,-15.16809089,19,1020.5,NE,1.9
2014,1,16,15,NA,63,68,1.5,67,NA,6.1,-13.50841981,23,1020.9,SE,1.6
2014,1,16,16,NA,121,67,1.5,75,NA,3.4,-11.75268413,32,1021.3,SE,1.5
2014,1,16,17,112,141,85,2,104,NA,0.8,-9.242490203,47,1022.5,SW,0.8
2014,1,16,18,261,304,119,3.3,136,NA,0,-6.626249222,61,1023,SW,1.4
2014,1,16,19,353,395,135,3.8,148,NA,0.6,-4.052547046,71,1023.5,SW,1.3
2014,1,16,20,390,431,120,3.9,146,NA,0.9,-3.209792172,74,1024.3,SW,1.5
2014,1,16,21,428,477,122,4.7,141,NA,-0.2,-3.064918763,81,1024.6,SW,1.1
2014,1,16,22,378,418,109,4.5,128,NA,0.4,-2.478982886,81,1024.7,SE,0.9
2014,1,16,23,294,294,96,3.6,111,NA,0.5,-2.215420151,82,1024.9,SE,2.3
2014,1,17,0,294,294,103,4,110,NA,0,-2.704364455,82,1024.6,SW,1.4
2014,1,17,1,298,298,113,3.8,107,NA,-0.1,-2.638830172,83,1025,SW,1.2
2014,1,17,2,271,271,115,3.2,101,NA,-0.3,-2.997741742,82,1024.7,SW,2.5
2014,1,17,3,253,253,109,3,96,NA,-0.7,-2.906485292,85,1024.7,SE,1.2
2014,1,17,4,260,260,99,3.2,94,NA,-1.2,-5.062821779,75,1024.7,SE,2.6
2014,1,17,5,214,214,95,2.7,88,NA,-1.5,-5.709075321,73,1024.6,SE,1.3
2014,1,17,6,142,142,89,2.1,81,NA,-1.6,-5.450179788,75,1025.1,SW,1.6
2014,1,17,7,142,142,89,2.1,81,NA,-1.7,-5.372591179,76,1025.6,SW,1.1
2014,1,17,8,120,120,86,1.8,78,NA,-1.6,-5.275606428,76,1026.4,NW,1.1
2014,1,17,9,130,137,85,2.1,79,NA,-0.9,-5.8716661,69,1026.7,NW,0.9
2014,1,17,10,146,158,89,2.1,80,NA,0.4,-6.034823496,62,1026.3,NW,1.6
2014,1,17,11,145,159,96,2.4,82,NA,1.6,-6.71151698,54,1025.4,SW,1
2014,1,17,12,160,160,86,2.3,84,NA,3.5,-8.52676903,41,1024.4,NW,1.8
2014,1,17,13,124,124,73,1.8,77,NA,5.2,-11.84505983,28,1024,NW,2.5
2014,1,17,14,115,115,63,1.7,83,NA,6.5,-14.87933556,20,1023.6,NW,4
2014,1,17,15,92,106,51,1.5,89,NA,6,-15.29754635,20,1024,NW,2.3
2014,1,17,16,51,70,36,1,74,NA,4.2,-15.66015704,22,1024.3,NW,2.4
2014,1,17,17,179,203,62,2.1,116,NA,0.3,-9.43449491,48,1024.8,NW,1.3
2014,1,17,18,226,256,63,2.8,132,NA,-2.4,-9.541342428,58,1025.4,SW,0.9
2014,1,17,19,248,277,63,3.1,127,NA,-2.9,-13.46075368,44,1025.5,CV,0.4
2014,1,17,20,173,205,52,2.9,115,NA,-2.5,-6.321809864,75,1026,SW,1
2014,1,17,21,411,489,65,4.4,137,NA,-4.2,-6.972027761,81,1026.2,SE,0.9
2014,1,17,22,397,483,65,4.4,130,NA,-5.1,-6.925456902,87,1026.5,NW,1.1
2014,1,17,23,385,457,70,4.6,129,NA,-5.4,-6.780182085,90,1026.5,CV,0.2
2014,1,18,0,376,428,57,4.9,126,NA,-6.7,-8.065195149,90,1026.5,NE,0.7
2014,1,18,1,355,397,45,5.2,118,NA,-6.9,-8.120698382,91,1027,CV,0
2014,1,18,2,185,189,56,3.8,94,NA,-7.1,-8.748785081,88,1027.3,NE,0.8
2014,1,18,3,96,99,48,2.9,87,NA,-3.7,-10.33810197,60,1027.4,NE,1.3
2014,1,18,4,70,70,44,2.9,82,NA,-5,-11.56730986,60,1027.2,CV,0
2014,1,18,5,51,51,42,2.7,77,NA,-6,-12.30795186,61,1027.4,NE,1.2
2014,1,18,6,30,30,46,2.1,75,NA,-7,-11.90935052,68,1027.7,SW,0.7
2014,1,18,7,33,56,51,2.2,76,NA,-7.8,-12.31702524,70,1028.4,CV,0.5
2014,1,18,8,38,79,53,2.1,77,NA,-4.8,-9.800146564,68,1029.2,CV,0.4
2014,1,18,9,36,72,57,2.1,77,NA,2.9,-14.74671487,26,1029.2,NW,2.1
2014,1,18,10,37,43,67,1.8,74,NA,4.4,-15.49095359,22,1028.5,NE,1.7
2014,1,18,11,36,36,64,1.2,64,NA,5.3,-15.8832819,20,1027.8,NW,1
2014,1,18,12,38,38,61,1.1,68,NA,6,-11.60653012,27,1026.9,SW,3.8
2014,1,18,13,81,97,53,1.7,101,NA,5.6,-11.95210731,27,1026,SW,3.4
2014,1,18,14,163,183,59,2.5,136,NA,5.2,-12.2977627,27,1025.9,SW,4.3
2014,1,18,15,126,140,51,2,118,NA,4.1,-12.36484678,29,1025.1,SW,4.1
2014,1,18,16,129,138,49,1.8,110,NA,3.6,-13.23387061,28,1025.3,SW,4.4
2014,1,18,17,101,110,41,1.5,106,NA,2.8,-11.89839353,33,1025.6,SW,3.6
2014,1,18,18,92,103,35,1.5,102,NA,1.9,-11.61201033,36,1025.3,SW,1.5
2014,1,18,19,113,119,35,1.7,112,NA,0.2,-11.21337247,42,1025,SW,1.1
2014,1,18,20,117,131,38,2,117,NA,1.7,-11.44820525,37,1025.3,SW,1.7
2014,1,18,21,129,152,54,2,114,4,1,-10.79035485,41,1025,SE,1.9
2014,1,18,22,141,158,68,2.4,115,4,0.2,-10.628522,44,1024.3,SE,2.1
2014,1,18,23,161,166,82,2.9,114,4,-0.5,-10.98574862,45,1023.9,SE,1.8
2014,1,19,0,143,143,83,2.6,108,3,-1,-10.6330093,48,1023.2,SE,1
2014,1,19,1,128,128,87,2.9,107,3,-1.3,-9.185347931,55,1023.2,SE,0.8
2014,1,19,2,137,153,96,3.5,108,3,-1.9,-7.408445253,66,1022.3,NE,0.7
2014,1,19,3,147,151,97,3.2,106,3,-2.1,-8.825737097,60,1021.1,NE,1.8
2014,1,19,4,148,152,86,3.4,NA,NA,-2.1,-7.599432882,66,1021.2,NE,1.5
2014,1,19,5,146,173,86,3.9,102,1,-2,-6.927140964,69,1019.9,NE,1.7
2014,1,19,6,133,144,87,3.4,99,1,-2.1,-6.651151736,71,1019.4,NE,1.4
2014,1,19,7,115,129,86,3.3,96,1,-2.1,-6.110344142,74,1019.8,NE,1.9
2014,1,19,8,108,137,82,3.2,91,1,-1.9,-6.09529313,73,1019.6,NE,1.3
2014,1,19,9,105,132,94,3.2,91,1,-1.5,-6.447355345,69,1019.4,NE,2.1
2014,1,19,10,116,136,94,3.2,89,1,-0.8,-5.96731608,68,1018.6,NE,2
2014,1,19,11,127,144,104,3.3,91,1,0.3,-5.713127294,64,1017.2,SW,0.8
2014,1,19,12,153,161,124,3.2,92,4,1.6,-6.004851539,57,1015.4,NW,1
2014,1,19,13,175,182,137,3.3,99,7,3.1,-6.322298825,50,1014.5,SW,2.5
2014,1,19,14,181,189,123,3.3,110,8,3.4,-7.41753746,45,1014.3,SW,2.7
2014,1,19,15,175,206,111,3.4,125,5,2.8,-7.404158073,47,1014.5,SW,3.7
2014,1,19,16,193,216,105,3.3,136,4,2.1,-7.509269832,49,1015.5,SW,1.8
2014,1,19,17,207,237,100,3.5,137,2,5.2,-14.27278387,23,1016.7,NW,3.3
2014,1,19,18,138,296,63,2.3,100,17,4.4,-15.49095359,22,1018.2,NW,7.1
2014,1,19,19,27,561,18,0.7,47,45,2.7,-16.92988156,22,1019.2,NW,7.1
2014,1,19,20,38,923,13,0.5,36,52,2,-16.99403437,23,1020.2,NW,5.1
2014,1,19,21,22,351,12,0.4,28,51,1.5,-16.91301525,24,1020.1,NW,7.5
2014,1,19,22,19,230,13,0.4,27,48,1.1,-17.25519243,24,1020.1,NW,5.9
2014,1,19,23,18,194,14,0.4,26,48,0.7,-17.59745359,24,1020,NW,3.8
2014,1,20,0,13,201,12,0.3,20,51,0.3,-17.4560565,25,1020,NW,5
2014,1,20,1,11,112,11,0.3,18,51,-0.3,-17.05846964,27,1020.6,NW,4.6
2014,1,20,2,6,73,10,0.3,15,52,-0.8,-17.49199704,27,1021.5,NW,3.7
2014,1,20,3,10,44,9,0.3,14,51,-1.2,-17.83890743,27,1021.5,NW,3.8
2014,1,20,4,4,10,8,0.3,15,51,-1.5,-17.66889372,28,1021.7,NW,4.1
2014,1,20,5,5,7,9,0.3,17,50,-1.7,-17.42700536,29,1021.9,NW,4.5
2014,1,20,6,6,19,9,0.3,16,51,-1.7,-17.42700536,29,1022.5,NW,3.1
2014,1,20,7,7,23,11,0.3,17,48,-1.8,-17.51442247,29,1023.1,NW,3.3
2014,1,20,8,8,19,12,0.3,23,42,-1.1,-17.32059745,28,1024,NW,3.8
2014,1,20,9,8,21,12,0.4,26,40,0.2,-17.54202341,25,1024.2,NW,4.1
2014,1,20,10,6,18,11,0.4,23,43,0.6,-17.68303201,24,1024.5,NE,3.1
2014,1,20,11,6,6,10,0.3,23,45,1.5,-17.41972563,23,1024.1,NW,5.5
2014,1,20,12,9,12,11,0.3,23,45,2.2,-17.35339725,22,1023.5,NW,4.7
2014,1,20,13,8,14,10,0.3,23,47,2.2,-17.35339725,22,1023.2,NW,4.1
2014,1,20,14,9,23,10,0.3,28,48,2.8,-17.39927329,21,1023.8,NW,2.9
2014,1,20,15,8,34,10,0.3,28,48,2.6,-17.56782533,21,1024.3,NW,3.2
2014,1,20,16,10,37,9,0.3,29,48,1.8,-17.69230857,22,1024.9,NW,4.2
2014,1,20,17,6,29,7,0.3,30,44,0.7,-17.11224021,25,1025.8,NE,2
2014,1,20,18,12,22,6,0.4,32,41,-0.1,-16.88509307,27,1026.8,NE,1.9
2014,1,20,19,15,27,15,0.6,53,21,-0.6,-16.88533527,28,1026.9,NE,2.4
2014,1,20,20,18,24,17,0.7,58,18,-0.9,-17.14647816,28,1027.5,NW,3
2014,1,20,21,15,16,16,0.7,57,20,-1.3,-17.07738393,29,1028,NE,2.3
2014,1,20,22,13,16,15,0.6,55,22,-1.7,-17.42700536,29,1028.4,NE,1.4
2014,1,20,23,8,11,11,0.5,47,27,-2.1,-17.77670203,29,1028.4,NE,2
2014,1,21,0,11,11,10,0.5,43,29,-3.1,-17.86489525,31,1028.1,NW,1.1
2014,1,21,1,12,12,10,0.6,43,26,-3.9,-17.83221814,33,1028.5,SE,0.9
2014,1,21,2,14,24,11,0.6,55,18,-4.9,-17.3679115,37,1028.7,NE,1.3
2014,1,21,3,15,26,18,0.7,60,13,-3.3,-18.04109148,31,1028.8,NE,2.3
2014,1,21,4,20,29,31,0.9,66,7,-4,-18.2842686,32,1028.7,NE,0.7
2014,1,21,5,20,22,33,0.9,57,13,-4.3,-18.18708679,33,1028.7,NE,1.1
2014,1,21,6,19,25,34,0.9,63,7,-5.3,-17.72723162,37,1028.8,NW,1
2014,1,21,7,19,33,38,1,71,1,-6,-17.43396128,40,1029.1,SE,0.6
2014,1,21,8,28,50,43,1.5,77,1,-2.9,-18.07664233,30,1029.4,NE,2.4
2014,1,21,9,25,36,37,1.1,72,4,-0.4,-18.05793276,25,1029.4,NW,0.8
2014,1,21,10,24,28,37,1,61,14,1.3,-17.59003971,23,1028.6,SE,0.9
2014,1,21,11,27,27,34,0.9,56,23,1.8,-17.69230857,22,1027.2,SW,1.3
2014,1,21,12,30,30,33,0.9,62,NA,2.2,-17.35339725,22,1025.8,SW,2.5
2014,1,21,13,40,46,37,1.1,73,25,3.3,-17.55835937,20,1024.6,SE,1.6
2014,1,21,14,44,47,39,1,73,32,3.4,-17.47455101,20,1023.9,SW,2.4
2014,1,21,15,52,63,51,1,83,32,3.2,-17.64217348,20,1023.4,SW,2.4
2014,1,21,16,56,69,43,1,84,37,2.3,-17.82069549,21,1023.1,SW,2.5
2014,1,21,17,64,81,36,1,91,28,1.7,-18.32658742,21,1022.8,SW,2.7
2014,1,21,18,53,72,29,1.1,97,16,0.6,-17.68303201,24,1022.4,SW,2
2014,1,21,19,65,93,43,1.4,111,3,-2.1,-17.3745318,30,1022.2,SW,1.8
2014,1,21,20,90,125,56,1.7,114,1,-3,-17.03401551,33,1022.1,SW,1.7
2014,1,21,21,107,148,68,1.9,111,1,-4.6,-15.01527349,44,1021.7,NW,0.6
2014,1,21,22,123,166,81,2.3,111,1,-5.8,-13.39965246,55,1021.2,NW,0.6
2014,1,21,23,130,176,85,2.6,109,1,-6.2,-14.93760606,50,1020.9,NE,1.2
2014,1,22,0,125,168,76,3.5,109,1,-3.7,-16.29032873,37,1020.6,NE,0.9
2014,1,22,1,112,147,77,3.5,107,1,-4.5,-16.07532675,40,1020.4,NE,1.4
2014,1,22,2,118,145,82,3.6,107,1,-5,-15.94243352,42,1020,NE,1.2
2014,1,22,3,121,141,82,3.4,100,1,-6.1,-15.85357,46,1019.5,NE,1
2014,1,22,4,118,138,79,3.4,NA,NA,-6,-16.02624918,45,1019,NE,1.1
2014,1,22,5,104,122,72,3,90,2,-6.2,-15.9455234,46,1019.1,NE,1.1
2014,1,22,6,86,113,55,3.1,85,1,-7.5,-15.44168865,53,1019.3,CV,0.4
2014,1,22,7,104,140,67,4.7,88,1,-6.3,-14.78988662,51,1019.6,NE,0.8
2014,1,22,8,115,157,82,5.4,95,1,-3.8,-15.1427029,41,1019.6,NE,1.2
2014,1,22,9,122,178,93,5.8,98,1,-1.1,-16.49730759,30,1019.4,NE,2.1
2014,1,22,10,NA,NA,NA,NA,NA,NA,1.2,-16.21265704,26,1019.1,SE,1.4
2014,1,22,11,88,95,125,1.8,NA,7,2,-16.48541185,24,1018.3,SE,0.7
2014,1,22,12,93,110,111,1.8,NA,9,4.1,-15.74476698,22,1016.8,NW,1.2
2014,1,22,13,101,101,103,2,103,11,5.8,-15.46487073,20,1015.2,NW,0.8
2014,1,22,14,96,99,77,2,121,12,7,-15.73868062,18,1014.9,SW,1.8
2014,1,22,15,96,105,65,1.9,141,10,6.4,-15.58391628,19,1014.8,SW,2
2014,1,22,16,92,102,63,1.9,150,6,3.9,-15.37763032,23,1015,SW,1.1
2014,1,22,17,116,139,79,2.4,164,3,1.5,-13.42741877,32,1015.5,NW,1.1
2014,1,22,18,130,164,81,2.6,166,1,-1.4,-11.80988395,45,1015.5,NW,0.6
2014,1,22,19,169,207,88,3,174,1,-3.1,-12.06307558,50,1015.9,CV,0.5
2014,1,22,20,194,237,96,3.2,171,1,-4,-13.14675273,49,1016,CV,0
2014,1,22,21,208,267,98,3.5,164,1,-4.8,-10.76558207,63,1016.2,CV,0.5
2014,1,22,22,221,267,112,3.7,159,1,-4.7,-12.59661619,54,1016,NE,1.4
2014,1,22,23,211,260,105,5.7,161,1,-3.1,-13.36730307,45,1015.7,NE,1.5
2014,1,23,0,219,254,145,6.8,157,2,-2.9,-13.74315372,43,1015.1,NE,1.3
2014,1,23,1,215,239,147,5.8,152,2,-3.3,-13.28016647,46,1014.2,NE,1.5
2014,1,23,2,229,272,142,6.2,149,2,-3.3,-13.5505907,45,1014.1,NE,1.4
2014,1,23,3,234,262,140,5.9,147,2,-3.9,-14.10053175,45,1013.7,NE,1.8
2014,1,23,4,199,221,120,5.1,141,1,-4.2,-13.84373831,47,1013.3,NE,1.4
2014,1,23,5,172,184,109,4.4,138,1,-4.9,-13.97944107,49,1012.5,NE,1.3
2014,1,23,6,169,186,104,4.1,137,1,-4.3,-13.67768574,48,1012.6,NE,1.4
2014,1,23,7,176,202,106,4.1,138,1,-4.5,-13.86231744,48,1012.2,NE,1.8
2014,1,23,8,174,212,106,4.1,142,1,-3.1,-13.64358832,44,1012,NE,2.1
2014,1,23,9,184,230,110,4.8,141,1,-1.1,-13.311022,39,1011.8,NE,1.4
2014,1,23,10,189,223,124,4.4,144,1,0.7,-12.68379018,36,1011.9,NE,1.9
2014,1,23,11,203,258,135,4.8,148,1,2.3,-12.72207448,32,1010.4,NE,1.1
2014,1,23,12,203,233,154,3.6,144,4,2.9,-12.19325038,32,1009.3,NE,1
2014,1,23,13,219,247,187,3.5,154,4,3.7,-12.29302307,30,1008.1,NE,1.5
2014,1,23,14,224,256,161,3.5,160,6,3.9,-12.11807377,30,1007.8,NE,1.7
2014,1,23,15,216,255,169,3.2,163,6,3.8,-11.79713254,31,1007.5,NE,1.3
2014,1,23,16,216,243,162,3,163,5,2.5,-11.79176568,34,1007.4,NE,1.4
2014,1,23,17,220,249,159,3.1,170,2,-0.4,-11.46447886,43,1007.9,NE,0.6
2014,1,23,18,228,295,169,3.6,171,1,-1.9,-10.21641328,53,1008.9,NE,0.9
2014,1,23,19,235,303,167,4.1,169,1,-3.6,-8.650014911,68,1009.6,CV,0.5
2014,1,23,20,247,315,144,5.2,169,1,-0.8,-9.932144921,50,1009.6,NE,0.9
2014,1,23,21,272,337,178,5.9,173,1,-3.1,-9.149780535,63,1009.4,CV,0
2014,1,23,22,304,357,173,6.7,169,2,-3.2,-9.86542794,60,1009.6,NE,1.3
2014,1,23,23,319,380,174,7.4,169,1,-1.9,-10.95109603,50,1009.7,NE,1.2
2014,1,24,0,287,319,171,6.6,166,1,-1.4,-11.00188567,48,1009.7,NE,1.6
2014,1,24,1,279,305,155,6.3,159,1,-1.3,-11.17407106,47,1009.2,NE,1.3
2014,1,24,2,282,296,149,6.5,158,1,-1.1,-10.99005215,47,1009,NE,1.4
2014,1,24,3,261,278,151,5.6,159,1,-1.9,-10.95109603,50,1009,NE,0.9
2014,1,24,4,274,300,158,6.7,161,1,-1.7,-10.5162474,51,1008.7,NE,0.8
2014,1,24,5,277,298,149,6.4,155,1,-2.4,-9.986910987,56,1008.9,SE,0.7
2014,1,24,6,263,289,148,7,150,1,-3.3,-9.959958382,60,1010.3,SW,0.8
2014,1,24,7,271,305,154,7.5,150,1,-2.8,-9.276761944,61,1010.6,CV,0.1
2014,1,24,8,260,290,145,7.1,146,1,-0.8,-8.486337268,56,1011.4,NE,1.2
2014,1,24,9,254,288,138,6.9,150,1,1.8,-9.461008757,43,1012.2,NW,1
2014,1,24,10,242,275,150,5.9,147,1,3.2,-10.45156659,36,1013.4,CV,0
2014,1,24,11,253,290,157,5.9,150,1,4.4,-10.48420939,33,1011.8,NE,1.5
2014,1,24,12,242,257,163,5.4,153,1,6,-10.70998103,29,1011.2,NE,1.5
2014,1,24,13,199,208,121,4.2,143,1,7.7,-12.15061905,23,1010.9,NE,1.5
2014,1,24,14,198,239,106,4.5,151,1,8.8,-12.35313018,21,1011.3,SE,1.2
2014,1,24,15,140,155,80,3.4,140,2,8.8,-12.95740703,20,1011.7,NE,1.8
2014,1,24,16,71,71,52,2,126,6,7.8,-13.19275618,21,1012.6,NE,1.4
2014,1,24,17,58,58,51,1.5,119,6,6.1,-14.62140219,21,1013.3,NE,1.5
2014,1,24,18,42,42,44,1.2,116,5,5.1,-16.05068646,20,1014.6,NE,0.7
2014,1,24,19,36,39,42,1.2,116,4,1.3,-10.82970218,40,1015.2,CV,0
